UserID,Yearly_avg_view_on_travel_page,preferred_device,total_likes_on_outstation_checkin_given,yearly_avg_Outstation_checkins,member_in_family,preferred_location_type,Yearly_avg_comment_on_travel_page,total_likes_on_outofstation_checkin_received,week_since_last_outstation_checkin,following_company_page,montly_avg_comment_on_company_page,working_flag,travelling_network_rating,Adult_flag,Daily_Avg_mins_spend_on_traveling_page,Taken_product
1008397,334,Tab,51350,20,3,Beach,57,3431,1,No,23,No,3,0,6,No
1008398,253,Laptop,15062,7,3,Historical site,58,4385,0,No,25,No,1,2,5,No
1008399,267,Tab,46413,3,3,Other,86,4762,3,No,26,No,4,0,15,No
1008400,230,Tab,47541,16,1,Beach,106,5304,8,No,25,No,3,2,4,No
1008401,322,Laptop,26188,9,2,Historical site,80,3682,1,No,18,No,3,0,12,No
1008402,334,Laptop,13413,1,5,Big Cities,88,4771,7,No,18,No,3,1,11,No
1008403,236,Mobile,34653,7,3,Trekking,67,1281,1,No,20,No,2,2,1,No
1008404,437,Tab,14179,1,2,Beach,104,4907,0,No,35,Yes,1,1,13,No
1008405,375,Tab,52161,7,4,Beach,45,10477,3,No,21,No,2,2,29,No
1008406,263,Laptop,29024,15,3,Historical site,79,17018,7,No,19,No,4,2,16,No
1008407,217,Laptop,52371,1,3,Trekking,96,2921,3,No,21,No,4,1,5,Yes
1008408,222,Laptop,4030,13,3,Trekking,60,5773,5,No,21,No,1,0,7,Yes
1008409,262,Tab,27653,24,4,Historical site,45,4606,0,Yes,34,Yes,3,0,16,Yes
1008410,273,Tab,23106,7,1,Beach,80,2410,1,No,16,No,1,1,1,No
1008411,186,Laptop,13346,9,3,Historical site,94,3181,2,Yes,16,No,3,0,4,Yes
1008412,192,Mobile,29059,13,2,Beach,90,2043,1,No,20,No,3,1,1,No
1008413,339,Laptop,41767,2,1,Historical site,97,10217,5,Yes,24,No,2,0,16,No
1008414,229,Tab,43618,19,3,Beach,83,8628,1,No,25,No,3,2,10,No
1008415,228,Tab,11559,1,3,Beach,53,2070,0,No,27,Yes,1,1,6,No
1008416,424,Tab,43020,4,4,Beach,41,4040,0,Yes,26,No,2,0,4,No
1008417,253,Tab,38471,4,4,Historical site,85,3843,8,No,15,No,4,0,8,No
1008418,365,Tab,19990,14,3,Historical site,87,4603,3,Yes,29,No,3,1,11,No
1008419,215,Laptop,10121,2,2,Historical site,47,2572,7,No,20,No,3,0,8,Yes
1008420,214,Tab,49810,1,3,Beach,78,1569,1,No,24,No,4,1,1,No
1008421,213,Laptop,16351,7,3,Beach,62,4910,0,No,23,No,4,0,5,No
1008422,379,Tab,9491,3,2,Historical site,47,4796,4,No,34,Yes,1,1,10,No
1008423,225,Laptop,14358,2,1,Beach,107,3191,0,No,22,No,3,3,4,No
1008424,219,Tab,37911,29,1,Beach,104,6557,1,No,26,No,2,2,8,No
1008425,256,Tab,18072,8,5,Beach,76,6392,2,Yes,29,No,1,0,14,No
1008426,252,Tab,17336,10,3,Historical site,71,11254,2,No,31,Yes,2,0,10,No
1008427,412,Laptop,36761,11,4,Historical site,94,16044,3,No,26,Yes,1,1,26,No
1008428,223,Tab,7852,1,4,Trekking,112,2365,6,No,19,No,3,0,11,Yes
1008429,336,Tab,4767,28,3,Beach,44,16338,3,No,23,No,3,1,24,No
1008430,304,Tab,38119,6,3,Beach,43,8385,4,No,26,No,4,0,9,No
1008431,350,Tab,7987,3,3,Beach,56,16609,8,No,21,No,4,1,23,No
1008432,273,Tab,36025,16,3,Beach,99,8609,1,No,24,No,4,0,11,No
1008433,185,Tab,17753,20,1,Beach,109,2282,0,No,25,No,2,0,5,No
1008434,312,Tab,23668,9,4,Beach,98,2026,3,No,26,No,2,0,15,Yes
1008435,260,Tab,33993,1,3,Trekking,73,7091,1,Yes,22,No,4,0,10,No
1008436,242,Laptop,19640,3,3,Beach,40,4088,1,No,17,No,1,0,7,Yes
1008437,383,Laptop,11661,22,5,Historical site,92,14417,1,Yes,17,No,4,0,32,No
1008438,265,Tab,50406,7,2,Trekking,63,2312,0,Yes,36,Yes,2,1,12,No
1008439,319,Tab,42353,2,3,Historical site,77,4848,4,No,22,No,2,1,4,No
1008440,282,Tab,23598,13,3,Historical site,53,4289,1,No,27,No,1,0,10,No
1008441,228,Tab,15446,8,1,Other,42,9722,3,No,23,No,3,1,9,No
1008442,254,Tab,20132,25,3,Beach,56,4327,1,No,18,No,4,0,5,No
1008443,349,Tab,33259,28,3,Trekking,106,2138,4,No,31,Yes,4,1,8,No
1008444,322,Laptop,10092,2,3,Beach,52,10132,2,Yes,24,No,3,1,24,No
1008445,303,Tab,46976,9,2,Historical site,57,5484,0,No,23,No,4,0,9,No
1008446,257,Tab,20623,28,4,Beach,91,5218,1,Yes,17,No,2,1,15,No
1008447,303,Tab,31442,6,2,Historical site,42,16445,1,Yes,29,Yes,4,0,21,No
1008448,190,Tab,12256,21,2,Trekking,63,2307,0,No,23,No,2,3,2,No
1008449,305,Mobile,39979,8,2,Beach,80,4077,3,Yes,30,No,3,0,8,No
1008450,341,Tab,18841,1,4,Trekking,72,7451,1,No,23,No,1,3,10,No
1008451,269,Tab,49082,28,4,Beach,106,2437,0,No,29,Yes,1,2,6,No
1008452,249,Tab,28843,5,2,Beach,77,5885,3,No,18,No,1,1,12,No
1008453,281,Tab,40502,2,4,Beach,79,2649,3,Yes,31,Yes,4,0,7,No
1008454,368,Tab,17228,16,4,Beach,100,6443,8,No,24,No,3,1,18,No
1008455,224,Tab,20933,9,3,Beach,99,2462,6,No,25,No,1,2,5,No
1008456,255,Tab,43480,8,4,Beach,55,6404,2,No,16,No,4,1,8,No
1008457,234,Tab,25911,1,3,Beach,74,9722,1,No,17,No,4,1,10,Yes
1008458,288,Laptop,31089,10,4,Hill Stations,75,6081,3,No,17,No,3,0,10,No
1008459,266,Tab,34730,1,3,Historical site,79,2458,1,No,26,No,2,0,3,No
1008460,237,Tab,45089,29,4,Trekking,38,9254,3,No,22,No,2,1,9,No
1008461,266,Tab,3643,2,3,Beach,76,2085,1,Yes,18,No,4,1,1,Yes
1008462,404,Tab,21256,2,5,Trekking,82,10181,0,No,19,No,2,1,34,Yes
1008463,290,Tab,31608,2,3,Historical site,84,4859,4,No,23,No,1,2,7,Yes
1008464,252,Mobile,42005,1,4,Trekking,67,4091,4,No,19,No,2,1,9,No
1008465,369,Tab,38787,15,4,Other,72,2377,8,No,19,No,4,1,10,No
1008466,258,Tab,16772,7,4,Historical site,43,2982,1,No,16,No,3,0,1,No
1008467,416,Tab,23979,26,5,Big Cities,63,19591,1,No,31,Yes,3,1,36,No
1008468,265,Tab,47294,1,4,Beach,57,5489,9,No,22,No,2,1,9,No
1008469,207,Tab,16600,3,3,Beach,95,2066,1,No,33,Yes,1,0,1,No
1008470,290,Tab,43580,14,3,Beach,89,9929,0,No,14,No,4,1,10,No
1008471,294,Tab,15303,16,3,Beach,99,4209,2,No,21,No,2,0,8,No
1008472,281,Tab,30945,1,4,Beach,81,6823,6,No,18,No,1,0,15,No
1008473,228,Tab,47957,3,1,Historical site,93,4733,1,Yes,29,No,4,0,10,No
1008474,270,Tab,23462,10,4,Historical site,55,6145,3,Yes,24,No,3,0,10,No
1008475,305,Tab,51176,6,3,Historical site,50,8241,2,No,14,No,1,1,11,No
1008476,230,Laptop,34828,2,1,Beach,96,8856,1,No,24,No,4,1,6,No
1008477,380,Tab,9251,9,3,Big Cities,63,19335,4,Yes,21,No,3,1,27,No
1008478,185,Tab,34202,10,3,Trekking,54,2080,2,No,19,No,4,1,4,No
1008479,274,Laptop,45580,6,4,Beach,88,5565,3,Yes,24,No,4,1,9,No
1008480,326,Tab,37075,9,2,Other,101,19620,8,No,33,Yes,4,0,24,No
1008481,270,Tab,26261,28,3,Beach,55,3414,1,No,26,No,4,2,10,No
1008482,263,Laptop,22863,10,4,Trekking,97,5075,1,No,20,No,2,1,8,No
1008483,310,Tab,4136,14,2,Beach,87,4643,1,No,22,No,3,1,5,No
1008484,327,Tab,34655,27,3,Trekking,97,4885,5,No,15,No,3,1,8,No
1008485,273,Tab,47220,7,2,Beach,69,2700,1,No,22,No,4,1,1,No
1008486,350,Tab,19709,1,4,Beach,59,17571,1,No,20,No,2,0,27,No
1008487,215,Tab,11519,24,3,Historical site,55,2417,1,Yes,26,No,3,3,1,Yes
1008488,177,Mobile,16000,26,2,Other,90,2821,1,Yes,26,No,2,0,4,No
1008489,381,Laptop,43201,20,5,Historical site,53,11250,2,Yes,24,No,3,1,32,No
1008490,252,Tab,22197,5,4,Other,41,3315,3,No,28,No,4,2,6,No
1008491,342,Tab,45965,7,3,Historical site,34,19053,0,Yes,21,No,4,1,23,No
1008492,235,Tab,8446,7,3,Historical site,57,2152,1,No,24,No,2,1,6,No
1008493,343,Tab,35532,5,5,Historical site,58,5776,1,Yes,19,No,1,0,10,No
1008494,344,Mobile,11765,26,3,Big Cities,63,4396,1,No,19,No,1,1,10,No
1008495,237,Laptop,25037,2,4,Other,64,5337,7,No,20,No,4,0,10,No
1008496,279,Tab,19572,12,4,Beach,83,4674,9,Yes,17,No,2,2,7,No
1008497,261,Laptop,14915,10,4,Beach,52,4727,1,No,18,No,1,1,9,No
1008498,375,Tab,25277,25,4,Beach,90,3219,1,No,25,No,4,1,10,No
1008499,297,Tab,48556,10,5,Historical site,79,5387,2,No,20,No,4,3,10,No
1008500,207,Tab,45573,19,3,Other,72,4078,1,No,20,No,1,2,7,No
1008501,268,Tab,28671,18,5,Beach,55,5213,1,No,21,No,4,0,16,No
1008502,218,Tab,20307,27,3,Historical site,49,4887,0,No,30,Yes,2,1,6,No
1008503,169,Tab,19116,5,1,Historical site,106,3126,1,No,23,No,3,0,3,No
1008504,138,Laptop,19043,3,2,Historical site,82,1573,1,Yes,19,No,3,0,0,Yes
1008505,363,Tab,41163,26,4,Beach,102,19664,3,No,16,No,3,1,27,No
1008506,298,Tab,5961,3,2,Historical site,81,3073,0,No,24,No,4,1,11,No
1008507,312,Tab,30944,15,3,Beach,88,10443,1,No,18,No,4,2,18,No
1008508,273,Mobile,7290,8,4,Beach,55,4155,1,No,18,No,4,1,15,No
1008509,289,Tab,23493,19,3,Beach,92,5775,3,No,27,No,1,3,9,No
1008510,299,Laptop,24895,4,3,Historical site,90,5050,0,No,16,No,4,0,10,No
1008511,341,Tab,46520,2,2,Other,70,5777,1,No,31,No,1,2,10,No
1008512,294,Tab,13902,2,2,Historical site,65,7764,3,Yes,26,No,4,1,10,No
1008513,271,Tab,25798,10,3,Historical site,65,10309,9,No,21,No,3,0,15,Yes
1008514,288,Tab,51456,10,3,Historical site,77,3940,1,No,18,No,1,1,8,No
1008515,306,Tab,15684,16,3,Beach,89,7952,6,Yes,19,No,4,0,18,No
1008516,334,Laptop,21077,1,5,Hill Stations,46,5750,4,Yes,15,No,3,0,14,No
1008517,372,Laptop,12787,4,5,Historical site,93,15213,2,No,32,Yes,2,1,23,No
1008518,273,Tab,26714,15,2,Historical site,62,5446,6,Yes,23,No,4,2,7,Yes
1008519,184,Laptop,19851,2,1,Trekking,38,3765,1,Yes,18,No,3,0,6,No
1008520,208,Tab,17013,8,3,Historical site,89,3525,7,No,21,No,1,0,5,No
1008521,208,Laptop,20688,2,3,Historical site,98,2590,2,No,16,No,3,0,6,No
1008522,306,Tab,46526,7,3,Beach,82,2175,3,Yes,20,No,2,0,10,Yes
1008523,226,Tab,16418,10,3,Historical site,45,5881,9,No,22,No,3,0,8,No
1008524,278,Tab,24892,5,4,Beach,50,8011,4,No,15,No,3,2,9,No
1008525,198,Laptop,27032,2,1,Beach,89,5217,1,No,22,No,3,2,7,No
1008526,299,Tab,17231,12,3,Historical site,75,5298,4,No,24,Yes,3,0,7,No
1008527,378,Tab,10538,22,4,Other,80,16425,3,No,28,No,2,2,27,No
1008528,383,Tab,28462,17,5,Beach,55,13281,5,No,27,No,3,3,19,No
1008529,157,Tab,39941,2,3,Historical site,34,2787,1,No,22,No,1,0,2,No
1008530,264,Tab,39560,3,3,Beach,73,5444,1,No,16,No,3,1,11,No
1008531,280,Tab,10895,7,3,Beach,88,2025,2,No,17,No,3,0,15,No
1008532,373,Tab,16283,6,1,Beach,45,13969,2,Yes,25,No,2,1,30,No
1008533,273,Mobile,31300,1,4,Historical site,41,4385,0,No,21,No,3,0,4,No
1008534,276,Tab,36409,3,2,Beach,82,6848,6,No,30,Yes,1,1,13,No
1008535,415,Tab,20445,22,5,Historical site,103,17434,3,No,35,Yes,3,1,36,No
1008536,329,Tab,45188,15,2,Beach,76,17612,1,No,27,Yes,1,1,14,No
1008537,273,Laptop,30804,12,4,Other,40,4584,3,Yes,27,Yes,1,0,13,Yes
1008538,290,Laptop,41623,1,3,Beach,93,4744,7,No,19,No,4,2,19,No
1008539,221,Tab,34697,5,3,Historical site,51,4199,1,Yes,24,No,2,1,10,No
1008540,257,Tab,13729,2,4,Historical site,100,5517,1,No,20,No,3,2,6,No
1008541,251,Tab,34206,2,3,Historical site,50,5482,0,No,22,No,3,2,10,No
1008542,244,Tab,38924,5,4,Beach,73,5487,1,No,17,No,1,2,10,No
1008543,373,Tab,16251,16,3,Historical site,84,2599,4,Yes,24,No,2,1,17,No
1008544,294,Laptop,5191,2,3,Historical site,49,2445,1,No,27,Yes,2,0,4,No
1008545,357,Tab,42881,2,4,Beach,56,15982,6,No,24,No,3,3,29,No
1008546,378,Tab,28325,1,3,Beach,45,15387,4,No,19,No,1,0,23,No
1008547,313,Tab,42218,23,2,Beach,83,7086,3,Yes,27,No,4,0,21,No
1008548,160,Tab,25451,9,1,Beach,65,2738,1,No,22,No,1,0,2,No
1008549,259,Mobile,18559,16,3,Beach,47,5372,1,Yes,37,Yes,3,1,7,No
1008550,278,Tab,47292,26,4,Beach,89,5357,6,No,26,No,2,2,10,No
1008551,341,Tab,18489,1,3,Beach,56,3199,4,Yes,29,No,1,3,8,No
1008552,183,Tab,46211,8,1,Historical site,104,3993,1,Yes,23,No,1,0,5,Yes
1008553,289,Tab,52332,4,2,Historical site,95,3312,7,No,23,No,4,1,7,No
1008554,410,Tab,48837,24,4,Historical site,60,7014,3,No,23,No,3,0,11,No
1008555,364,Laptop,24787,7,2,Historical site,104,2666,2,Yes,20,No,3,2,19,Yes
1008556,248,Tab,44077,2,4,Beach,103,1399,1,No,15,No,1,0,1,Yes
1008557,198,Mobile,27514,7,3,Historical site,88,2581,1,No,28,Yes,3,0,7,No
1008558,421,Tab,50447,22,3,Trekking,102,3546,5,No,21,No,4,1,8,No
1008559,264,Tab,40505,5,2,Historical site,66,3989,1,No,20,No,3,1,15,No
1008560,457,Tab,12959,1,4,Historical site,101,10887,3,No,24,Yes,3,1,19,No
1008561,259,Tab,9350,21,3,Historical site,88,2035,1,No,23,No,4,3,14,No
1008562,282,Laptop,44741,1,4,Historical site,38,9534,1,No,22,No,3,2,6,No
1008563,261,Tab,23733,19,3,Beach,43,2937,1,No,20,No,2,0,10,No
1008564,182,Tab,14949,7,3,Beach,111,2286,1,Yes,25,Yes,2,1,3,Yes
1008565,336,Tab,32240,2,3,Beach,106,7886,1,Yes,29,No,2,1,9,No
1008566,269,Laptop,5122,2,4,Historical site,83,4940,0,Yes,25,No,3,0,6,No
1008567,330,Tab,41273,2,3,Historical site,85,7855,1,Yes,22,No,1,1,10,No
1008568,192,Tab,20345,9,3,Historical site,70,4408,1,No,26,No,4,1,5,No
1008569,317,Tab,32134,6,3,Big Cities,39,9248,1,No,16,No,2,0,10,No
1008570,224,Tab,37876,9,4,Historical site,55,2981,9,No,24,No,3,1,9,No
1008571,273,Tab,18554,2,4,Beach,58,4514,3,No,18,No,3,0,17,No
1008572,346,Mobile,43342,1,1,Beach,81,10760,3,No,32,Yes,4,1,25,No
1008573,184,Tab,8411,22,1,Hill Stations,68,1563,1,No,22,No,3,1,1,Yes
1008574,359,Laptop,38261,9,3,Beach,85,12943,7,No,22,No,3,0,25,Yes
1008575,202,Tab,13653,17,4,Historical site,70,2311,1,No,20,No,3,3,3,No
1008576,341,Tab,35178,28,2,Trekking,58,16712,1,No,16,No,3,0,21,No
1008577,249,Laptop,20482,10,3,Beach,66,3440,6,No,23,No,1,1,10,No
1008578,243,Tab,25943,2,4,Beach,80,3484,1,No,23,No,4,1,6,No
1008579,314,Mobile,19325,4,3,Hill Stations,69,6438,6,No,31,No,2,1,10,No
1008580,309,Tab,12925,8,2,Beach,96,6519,2,Yes,21,No,2,1,18,No
1008581,191,Tab,17715,29,1,Historical site,102,3919,1,No,16,No,2,3,6,No
1008582,349,Tab,25106,13,4,Beach,41,5571,6,No,24,No,4,0,19,No
1008583,270,Tab,47962,27,4,Beach,57,6889,2,No,25,No,2,1,17,No
1008584,230,Tab,27765,16,1,Beach,38,2867,1,No,18,No,2,1,10,No
1008585,365,Mobile,19010,2,4,Big Cities,97,4982,7,No,20,No,4,1,4,No
1008586,353,Tab,44702,2,3,Beach,79,10376,4,Yes,15,No,2,1,13,No
1008587,274,Tab,50963,13,5,Big Cities,107,6144,5,Yes,20,No,2,3,16,Yes
1008588,244,Tab,33749,1,2,Beach,37,6741,6,No,20,No,2,0,10,Yes
1008589,184,Tab,5609,4,1,Historical site,56,3304,1,No,23,No,3,0,3,No
1008590,244,Laptop,5714,24,1,Trekking,40,5247,2,No,29,Yes,4,0,9,No
1008591,297,Mobile,27725,1,3,Beach,88,6481,1,Yes,20,No,4,1,9,No
1008592,251,Tab,12990,19,3,Beach,91,9615,3,No,19,No,3,1,10,No
1008593,310,Tab,21389,7,4,Historical site,96,19842,1,No,20,No,2,0,21,No
1008594,345,Tab,6172,4,3,Beach,65,9768,4,No,24,Yes,3,2,9,No
1008595,236,Laptop,45926,2,4,Trekking,88,4976,0,No,28,No,4,0,10,No
1008596,187,Laptop,31405,10,3,Historical site,70,2154,0,No,22,No,4,1,3,No
1008597,229,Laptop,21008,8,3,Hill Stations,73,2186,6,No,22,No,3,1,6,Yes
1008598,236,Tab,35113,5,3,Trekking,59,8356,1,No,28,No,3,1,6,No
1008599,215,Tab,36897,8,3,Historical site,77,3454,1,No,23,No,3,0,6,No
1008600,223,Tab,14988,9,3,Big Cities,59,2764,1,No,20,No,3,0,2,Yes
1008601,221,Laptop,16142,1,3,Beach,78,6306,8,Yes,24,No,4,0,10,No
1008602,229,Tab,34274,15,2,Big Cities,99,7149,2,No,17,No,1,1,12,No
1008603,263,Tab,6338,2,4,Historical site,102,2936,0,Yes,23,No,1,3,6,No
1008604,260,Mobile,44910,2,3,Big Cities,72,5150,8,No,20,No,4,0,13,No
1008605,372,Tab,45967,11,4,Big Cities,90,4518,3,No,18,No,3,0,8,No
1008606,259,Tab,7392,16,3,Beach,84,8574,2,Yes,30,Yes,3,0,11,Yes
1008607,290,Laptop,20802,2,2,Historical site,80,2478,4,No,21,No,2,1,9,No
1008608,244,Tab,37777,16,4,Big Cities,77,8173,2,No,16,No,1,3,10,Yes
1008609,222,Tab,20655,4,3,Trekking,94,2121,1,No,22,No,3,1,1,No
1008610,236,Tab,10686,16,3,Beach,69,5299,3,No,25,No,3,1,10,No
1008611,245,Mobile,33359,5,4,Trekking,77,2724,2,No,18,No,2,0,12,No
1008612,288,Tab,29164,18,3,Historical site,71,5814,3,Yes,23,No,3,1,15,No
1008613,326,Laptop,28256,17,3,Trekking,49,2443,9,Yes,28,No,4,1,6,Yes
1008614,319,Tab,29930,12,3,Historical site,63,2774,8,No,28,Yes,2,3,7,No
1008615,420,Tab,16736,2,3,Historical site,65,19041,8,No,16,No,2,3,34,No
1008616,252,Mobile,27133,4,3,Trekking,95,3062,5,No,23,No,4,2,11,No
1008617,317,Tab,19186,9,4,Beach,97,2298,1,No,24,Yes,2,2,5,No
1008618,266,Mobile,48128,10,3,Beach,96,4012,1,Yes,20,No,3,1,15,No
1008619,402,Mobile,23146,1,4,Historical site,64,12973,4,Yes,29,Yes,4,3,27,No
1008620,330,Tab,8545,2,3,Beach,109,3546,0,No,18,No,2,0,10,No
1008621,259,Tab,17896,3,2,Beach,37,6038,5,No,23,No,1,0,6,No
1008622,170,Tab,11798,7,1,Big Cities,34,2687,1,No,25,No,2,0,1,Yes
1008623,290,Tab,40361,6,2,Other,51,3709,1,No,23,No,2,1,5,No
1008624,172,Tab,45297,8,1,Historical site,86,2401,1,Yes,26,No,3,0,1,Yes
1008625,241,Tab,6865,29,4,Big Cities,99,5472,1,No,23,No,1,2,13,No
1008626,389,Tab,32975,3,3,Trekking,63,13121,2,No,15,No,4,0,15,No
1008627,288,Tab,20618,9,2,Big Cities,49,4192,1,No,20,No,1,2,5,No
1008628,352,Tab,25700,2,4,Historical site,58,19331,7,Yes,21,No,3,1,24,No
1008629,279,Tab,48412,10,3,Beach,98,8329,7,Yes,21,No,4,1,15,No
1008630,333,Laptop,15020,1,2,Historical site,111,2350,1,Yes,15,No,3,3,6,Yes
1008631,284,Tab,43369,8,2,Other,92,4082,2,No,23,No,3,0,19,No
1008632,267,Tab,10616,27,3,Beach,94,5823,1,Yes,22,No,4,0,10,Yes
1008633,258,Tab,30349,8,4,Beach,99,3147,6,No,30,No,2,1,14,No
1008634,215,Tab,41342,1,3,Beach,90,2051,1,No,16,No,3,1,5,No
1008635,297,Tab,43863,10,1,Historical site,68,13474,7,No,25,Yes,3,0,9,No
1008636,351,Mobile,29725,26,2,Beach,106,7997,8,No,18,No,3,0,6,No
1008637,312,Tab,21563,2,2,Beach,102,3388,4,No,24,No,4,1,7,No
1008638,323,Tab,39488,13,3,Historical site,106,5546,5,No,30,No,3,2,10,No
1008639,266,Mobile,41303,2,2,Historical site,93,5772,2,No,20,No,3,1,15,No
1008640,295,Mobile,46766,2,3,Hill Stations,110,2603,5,No,19,No,4,3,13,No
1008641,260,Laptop,8202,9,4,Beach,105,5355,4,No,20,No,3,1,11,Yes
1008642,284,Tab,12953,10,4,Historical site,68,4218,1,No,19,No,2,0,10,Yes
1008643,302,Laptop,26820,20,3,Beach,95,4138,2,No,29,No,4,1,7,No
1008644,328,Mobile,12016,9,3,Beach,57,2446,4,No,18,No,3,0,7,No
1008645,315,Tab,15652,5,3,Beach,89,6880,3,No,16,No,1,0,11,No
1008646,317,Tab,27863,4,1,Big Cities,88,10459,0,Yes,16,No,4,1,23,No
1008647,233,Tab,38228,10,3,Historical site,75,9677,9,No,26,No,2,0,9,No
1008648,199,Tab,32206,20,2,Historical site,79,2159,0,Yes,18,No,3,0,6,Yes
1008649,357,Tab,9142,21,2,Historical site,69,8930,4,No,25,Yes,4,1,13,Yes
1008650,310,Tab,41796,1,3,Beach,60,6525,4,No,24,No,4,1,12,No
1008651,260,Tab,28360,8,2,Trekking,101,6811,1,No,27,Yes,3,2,10,No
1008652,438,Mobile,12260,2,3,Historical site,64,16296,4,No,28,Yes,4,1,37,No
1008653,267,Tab,6482,23,4,Historical site,98,2715,0,No,25,No,2,1,6,No
1008654,361,Tab,35045,4,3,Beach,97,10340,8,Yes,18,No,3,1,28,No
1008655,312,Tab,26255,12,3,Beach,54,4458,2,No,16,No,2,1,15,No
1008656,414,Tab,15092,7,4,Historical site,78,6858,4,No,18,No,2,1,14,No
1008657,245,Laptop,39384,7,4,Big Cities,77,9643,2,No,17,No,4,2,9,No
1008658,214,Tab,42607,1,3,Historical site,71,3598,1,No,31,Yes,3,1,3,No
1008659,288,Tab,25308,2,4,Big Cities,86,5416,2,Yes,31,Yes,1,2,20,No
1008660,199,Tab,20024,10,3,Historical site,57,4688,1,No,24,No,1,0,5,No
1008661,447,Laptop,42570,15,4,Beach,98,15793,2,Yes,17,No,2,0,23,No
1008662,144,Mobile,50089,14,3,Historical site,42,1518,1,No,27,No,3,0,0,No
1008663,245,Tab,12573,18,5,Hill Stations,92,2963,0,No,25,No,3,0,2,Yes
1008664,224,Tab,12262,13,3,Hill Stations,66,2341,4,Yes,26,No,4,3,4,Yes
1008665,350,Mobile,20618,2,4,Beach,73,5165,4,No,25,Yes,2,2,10,No
1008666,275,Tab,15060,2,4,Other,81,6973,4,Yes,32,Yes,4,1,15,No
1008667,333,Laptop,49782,2,4,Beach,104,5684,1,No,29,Yes,3,1,7,No
1008668,207,Laptop,45401,5,2,Beach,58,2391,0,Yes,24,No,3,0,6,No
1008669,226,Laptop,20093,20,1,Historical site,44,3824,1,No,24,No,2,0,11,No
1008670,244,Laptop,46137,10,4,Big Cities,85,4654,8,No,24,No,3,0,4,No
1008671,324,Mobile,12433,10,4,Trekking,46,2945,3,No,29,Yes,2,2,10,No
1008672,360,Tab,7248,9,4,Beach,71,2115,4,No,21,No,3,0,7,No
1008673,350,Tab,24719,2,2,Beach,86,8582,3,No,18,No,3,1,12,No
1008674,218,Mobile,9806,1,2,Beach,48,2717,1,No,27,No,2,1,3,No
1008675,226,Tab,25416,29,1,Beach,101,6394,8,No,20,No,4,2,11,No
1008676,322,Tab,39973,8,3,Beach,85,3971,4,No,18,No,4,0,8,No
1008677,251,Tab,14499,2,4,Big Cities,94,9915,7,Yes,16,No,3,0,7,Yes
1008678,350,Tab,46177,3,3,Trekking,53,13230,2,No,23,No,4,1,25,No
1008679,207,Tab,25487,23,1,Historical site,48,3545,1,No,29,Yes,4,1,9,No
1008680,227,Tab,12326,6,1,Historical site,94,2814,1,No,16,No,4,0,1,No
1008681,332,Tab,28808,6,3,Historical site,86,19404,7,No,24,No,4,0,21,No
1008682,372,Tab,42846,10,3,Beach,95,19672,4,No,19,No,4,0,29,No
1008683,230,Laptop,16068,24,2,Beach,84,2449,1,Yes,32,Yes,2,0,1,Yes
1008684,353,Tab,43895,10,3,Beach,67,7326,5,No,33,Yes,3,3,14,Yes
1008685,214,Laptop,39588,15,3,Beach,80,4785,0,No,28,No,4,1,8,No
1008686,296,Tab,29231,19,4,Other,44,3910,8,No,23,No,2,3,7,No
1008687,423,Tab,29271,2,4,Trekking,109,2674,8,No,24,Yes,2,1,19,No
1008688,220,Tab,41030,3,3,Historical site,81,2859,1,No,27,No,4,1,1,No
1008689,234,Tab,33080,9,3,Historical site,98,1088,1,No,17,No,3,0,1,Yes
1008690,176,Tab,13696,7,1,Beach,79,2477,1,Yes,34,Yes,1,0,1,Yes
1008691,276,Tab,44314,10,4,Trekking,71,5676,1,Yes,18,No,1,1,10,No
1008692,244,Tab,10888,20,3,Beach,97,4209,1,No,23,No,1,1,10,No
1008693,258,Tab,51804,4,3,Beach,71,9719,2,Yes,17,No,4,3,9,No
1008694,221,Tab,20730,7,3,Beach,67,2067,3,No,25,No,2,0,11,No
1008695,284,Tab,27409,7,4,Historical site,82,4291,5,Yes,32,Yes,3,1,16,No
1008696,273,Tab,7675,16,2,Other,47,4791,0,Yes,15,No,4,0,4,No
1008697,348,Tab,19470,25,2,Beach,102,5918,0,No,20,No,4,2,10,No
1008698,276,Laptop,42462,2,1,Hill Stations,101,3898,1,No,26,Yes,4,0,10,No
1008699,303,Tab,39800,1,4,Beach,108,16827,2,No,17,No,1,1,22,No
1008700,206,Tab,16880,1,2,Beach,95,2938,1,Yes,17,No,3,1,1,No
1008701,209,Tab,17891,2,2,Historical site,101,6508,0,No,25,No,2,0,9,No
1008702,366,Laptop,4104,22,3,Historical site,62,17186,3,No,22,No,2,1,24,No
1008703,341,Tab,5954,1,4,Beach,84,5045,2,No,19,No,4,1,10,No
1008704,260,Mobile,33856,16,4,Trekking,94,2318,1,Yes,32,Yes,2,1,5,Yes
1008705,430,Tab,40678,24,2,Beach,108,2592,1,No,22,No,4,0,5,Yes
1008706,273,Tab,11729,17,2,Big Cities,43,5512,2,No,23,No,3,2,12,No
1008707,320,Tab,11799,8,3,Big Cities,58,4399,5,No,27,Yes,3,1,14,No
1008708,318,Tab,48871,6,3,Historical site,90,13352,9,No,21,No,2,1,18,No
1008709,243,Tab,37777,10,2,Historical site,98,6593,2,Yes,22,No,4,1,8,No
